isFraud,TransactionAmt,dist1,C1,hour_of_day
0,300.0,,1.0,6
0,57.95,0.0,3.0,6
0,88.938,,2.0,6
0,335.0,17.0,1.0,7
0,82.95,2.0,5.0,7
0,20.0,12.0,56.0,7
0,27.95,20.0,138.0,7
0,20.0,,1.0,7
0,57.95,,5.0,7
0,100.0,,1.0,7
0,36.0,,4.0,7
0,800.0,,2.0,7
0,400.0,,2.0,7
0,213.0,0.0,1.0,7
0,160.0,,2.0,7
0,150.0,,210.0,7
0,311.95,,5.0,7
0,141.0,16.0,23.0,7
0,188.0,52.0,2.0,7
0,300.0,,1.0,7
0,59.0,3.0,1.0,7
0,28.519,,1.0,7
0,59.0,96.0,1.0,7
0,265.0,,2.0,7
0,335.0,17.0,1.0,7
0,226.0,,1.0,7
0,169.95,,2.0,7
0,445.0,,4.0,7
0,50.0,,1.0,7
0,42.95,5.0,4.0,7
0,169.95,,2.0,7
0,50.0,,1.0,7
0,226.0,11.0,1.0,7
0,117.0,,1.0,7
0,50.0,,1.0,7
0,42.95,,4.0,7
0,60.0,,4.0,7
0,45.0,,1.0,7
0,92.0,14.0,2.0,7
0,75.0,3.0,5.0,7
0,35.0,,2.0,7
0,25.0,,1.0,7
0,157.95,0.0,2.0,7
0,77.95,8.0,11.0,7
0,554.0,524.0,1.0,7
0,159.95,,56.0,7
0,45.073,,1.0,7
0,57.95,,1.0,7
0,50.0,,1.0,7
0,47.95,2.0,1.0,7
0,20.0,6.0,3.0,7
0,100.0,,1.0,7
0,112.99,639.0,1.0,7
0,59.0,3.0,1.0,7
0,50.0,,3.0,7
0,44.0,4.0,1.0,7
0,40.0,,111.0,7
0,57.95,,1.0,7
0,120.0,,4.0,7
0,250.0,,1.0,7
0,226.0,44.0,1.0,7
0,107.95,50.0,39.0,7
0,87.95,5.0,2.0,7
0,1134.7,78.0,1.0,7
0,524.0,,1.0,7
0,73.97,59.0,18.0,7
0,21.95,,5.0,7
0,219.99,,1.0,7
0,411.95,,2.0,7
0,200.0,,1.0,8
0,117.0,459.0,1.0,8
0,44.5,767.0,3.0,8
0,600.0,,2.0,8
0,59.0,0.0,3.0,8
0,53.97,9.0,70.0,8
1,90.872,,2.0,8
0,107.95,50.0,39.0,8
1,90.872,,3.0,8
0,335.0,5.0,5.0,8
0,737.0,2.0,1.0,8
0,250.0,,1.0,8
0,169.95,211.0,95.0,8
1,90.872,,40.0,8
0,126.0,9.0,3.0,8
0,60.0,,4.0,8
0,203.0,,2.0,8
0,92.95,,7.0,8
0,77.0,47.0,1.0,8
0,77.0,33.0,4.0,8
0,35.95,3.0,1.0,8
0,600.0,,2.0,8
0,38.95,18.0,3.0,8
0,171.0,,1.0,8
0,30.0,,1.0,8
1,2161.0,773.0,3.0,8
0,60.0,11.0,2.0,8
0,54.076,,1.0,8
0,335.0,1764.0,111.0,8
0,117.0,,1.0,8
0,78.95,3.0,3.0,8
0,315.0,70.0,3.0,8
0,117.0,38.0,1.0,8
0,450.0,,4.0,8
0,625.0,,2.0,8
0,82.0,1764.0,111.0,8
0,226.0,9.0,1.0,8
0,100.0,,2.0,8
0,159.95,,3.0,9
0,100.0,2.0,115.0,9
0,475.0,,4.0,9
1,159.0,1.0,3.0,9
0,100.0,,2.0,9
0,171.0,,107.0,9
0,100.0,,1.0,9
0,107.95,541.0,4.0,9
0,107.95,3.0,2.0,9
0,44.95,,1.0,9
0,614.0,,2.0,9
0,63.97,,8.0,9
0,125.0,,2.0,9
0,57.95,,3.0,9
0,59.0,753.0,1.0,9
0,100.0,,1.0,9
0,85.0,,4.0,9
0,107.95,,4.0,9
0,100.0,,1.0,9
0,405.0,,2.0,9
0,600.0,,2.0,9
0,54.5,3.0,1.0,9
0,75.0,,1.0,9
0,117.0,17.0,1.0,9
0,107.95,,137.0,9
0,150.0,5.0,3.0,9
0,1420.0,,1.0,9
0,209.95,20.0,5.0,9
0,159.95,5.0,3.0,9
0,200.0,,1.0,9
0,107.95,,90.0,9
0,115.0,,4.0,9
0,77.0,188.0,7.0,9
0,117.0,2071.0,1.0,9
0,124.0,0.0,4.0,9
0,25.0,0.0,2.0,9
0,57.95,,2.0,9
0,100.0,,3.0,9
0,160.0,,1.0,9
0,107.95,,39.0,9
0,47.95,,39.0,9
0,97.0,12.0,3.0,10
0,335.0,242.0,3.0,10
0,75.0,,1.0,10
0,43.97,0.0,8.0,10
0,50.0,,3.0,10
0,80.0,,1.0,10
0,43.97,,8.0,10
0,57.0,,1.0,10
0,100.0,,1.0,10
0,40.0,,6.0,10
0,97.0,7.0,1.0,10
0,25.95,3.0,3.0,10
0,108.43,30.0,3.0,10
0,35.95,1.0,2.0,10
0,30.0,,2.0,10
0,300.0,,3.0,10
0,300.0,,1.0,10
0,28.95,237.0,4.0,10
0,66.0,,2.0,10
0,100.0,,2.0,10
0,25.0,,3.0,10
0,40.0,,42.0,10
0,171.0,1.0,1.0,10
0,100.0,,2.0,10
0,120.0,,2.0,10
0,70.0,,4.0,10
0,25.0,,3.0,10
0,150.0,5.0,3.0,10
0,224.0,11.0,4.0,10
0,574.95,,1.0,10
0,35.95,,21.0,10
0,50.0,,1.0,10
0,40.0,7.0,42.0,10
0,152.0,,3.0,10
1,80.0,,9.0,10
0,80.0,,1.0,10
0,15.0,,1.0,10
0,107.95,13.0,4.0,10
1,97.0,212.0,9.0,10
0,335.0,388.0,2.0,10
0,77.0,1764.0,111.0,10
0,90.0,,4.0,10
0,28.76,,1.0,10
0,50.0,4.0,1.0,10
0,67.95,23.0,5.0,10
0,100.0,,3.0,10
0,59.0,22.0,2.0,10
0,25.0,,1.0,11
0,159.95,17.0,4.0,11
0,600.0,,9.0,11
0,450.0,,1.0,11
1,80.0,,9.0,11
0,80.0,,2.0,11
0,60.0,,3.0,11
0,107.95,22.0,2.0,11
0,275.99,6.0,1.0,11
0,100.0,8.0,1.0,11
0,38.548,,1.0,11
0,291.95,1.0,1.0,11
0,226.0,11.0,1.0,11
1,80.0,,9.0,11
0,67.95,,5.0,11
0,542.0,3.0,5.0,11
0,100.0,,3.0,11
0,30.95,0.0,1.0,11
0,47.95,5.0,4.0,11
0,43.97,,8.0,11
0,400.0,,1.0,11
0,40.0,,1.0,11
0,100.0,,1.0,11
0,200.0,,7.0,11
0,500.0,,2.0,11
0,100.0,,1.0,11
0,243.0,5.0,1.0,11
0,50.0,,1.0,11
0,150.0,,3.0,11
0,50.0,,1.0,11
0,50.0,608.0,4.0,11
0,47.95,3.0,5.0,11
0,226.0,,7.0,11
0,100.0,,1.0,11
0,57.95,,132.0,11
0,100.0,,1.0,11
0,226.0,,109.0,11
0,159.95,10.0,1.0,11
0,97.0,236.0,1.0,11
0,50.0,,1.0,11
0,171.0,799.0,4.0,11
0,97.0,,1.0,11
0,171.0,,4.0,11
0,97.0,3.0,8.0,11
0,150.5,6.0,106.0,11
0,11.782,,1.0,11
0,70.0,,2.0,11
0,117.0,2411.0,1.0,11
0,35.0,24.0,7.0,11
0,53.95,3.0,2.0,11
0,70.0,,1.0,11
0,25.0,,2.0,11
0,44.5,5.0,1.0,11
1,40.0,,1.0,11
0,552.0,,1.0,11
0,20.0,,2.0,11
0,50.0,,1.0,11
0,167.0,1.0,1.0,11
0,58.95,,1.0,11
0,140.0,,1.0,11
0,100.0,,1.0,11
0,280.0,,8.0,11
0,117.0,7.0,1.0,11
0,97.95,3.0,2.0,11
0,100.0,,1.0,11
0,280.0,,1.0,11
0,117.0,2.0,1.0,11
0,156.99,639.0,1.0,11
1,226.0,4.0,2.0,11
0,39.0,,7.0,11
0,171.0,,3.0,11
0,97.0,0.0,2.0,11
0,100.0,,2.0,11
0,221.99,53.0,1.0,11
0,150.0,9.0,4.0,11
0,25.0,,3.0,11
0,50.0,,107.0,11
0,169.95,20.0,5.0,11
0,77.95,6.0,14.0,11
1,160.5,,2.0,11
0,250.0,,3.0,11
0,129.95,6.0,2.0,11
0,108.5,2.0,1.0,12
0,107.95,,6.0,12
0,300.0,,1.0,12
0,25.0,,3.0,12
0,53.97,12.0,107.0,12
1,226.0,1550.0,1.0,12
0,50.0,,1.0,12
0,150.5,12.0,4.0,12
0,50.0,,6.0,12
0,92.0,,1.0,12
1,280.0,5.0,2.0,12
0,107.95,,1.0,12
0,80.0,,3.0,12
0,108.95,0.0,1.0,12
0,540.0,16.0,1.0,12
0,87.95,11.0,1.0,12
0,50.0,866.0,5.0,12
0,166.0,177.0,9.0,12
1,117.0,,2.0,12
0,57.0,8.0,1.0,12
0,209.95,2.0,2.0,12
0,65.0,,123.0,12
0,300.0,,2.0,12
0,235.0,1184.0,4.0,12
0,26.99,5.0,1.0,12
0,42.95,,9.0,12
0,15.0,,6.0,12
0,450.0,,4.0,12
0,261.95,,6.0,12
0,554.0,,1.0,12
0,300.0,,1.0,12
0,418.78,395.0,1.0,12
0,45.0,,1.0,12
0,59.58,63.0,4.0,12
0,317.5,17.0,1.0,12
0,50.0,,2.0,12
0,50.0,,1.0,12
0,117.0,13.0,2.0,12
0,142.0,,3.0,12
0,68.95,3.0,2.0,12
0,25.0,,3.0,12
0,40.0,6.0,22.0,12
0,488.0,0.0,4.0,12
0,100.0,,3.0,12
0,77.579,,2.0,12
0,68.51,,4.0,12
0,59.0,,1.0,12
0,25.0,,3.0,12
0,25.0,,1.0,12
0,250.0,,2.0,12
0,218.0,0.0,1.0,12
0,287.5,70.0,3.0,12
0,20.0,,2.0,12
0,59.0,11.0,1.0,12
0,100.0,,3.0,12
0,445.0,109.0,4.0,12
0,25.95,0.0,1.0,12
0,50.08,,1.0,12
0,150.0,,3.0,12
0,21.0,,1.0,12
0,70.0,,2.0,12
0,100.0,,1.0,12
0,100.0,,1.0,12
0,50.0,,2.0,12
0,280.0,11.0,2.0,12
0,418.78,395.0,1.0,12
0,50.0,,1.0,12
0,30.0,,3.0,12
0,97.0,447.0,1.0,12
0,150.0,,1.0,12
0,107.95,6.0,1.0,12
0,65.0,,2.0,12
0,59.0,,1.0,12
0,103.95,580.0,1.0,12
0,150.0,,7.0,12
0,25.0,,3.0,12
0,100.0,,1.0,12
0,35.95,24.0,3.0,12
0,100.0,,1.0,12
0,50.0,,1.0,12
0,25.95,356.0,2.0,12
0,140.0,,1.0,12
0,117.0,,1.0,12
0,160.95,5.0,1.0,12
0,405.0,133.0,2.0,12
0,50.0,,5.0,12
0,48.95,24.0,1.0,12
0,60.0,,2.0,12
0,107.95,18.0,120.0,12
0,20.0,,2.0,12
0,200.0,,134.0,12
1,35.0,,1.0,12
0,85.0,,5.0,12
0,107.95,11.0,4.0,12
0,75.0,,2.0,12
0,100.0,,1.0,12
0,75.0,,5.0,12
0,40.0,,1.0,12
0,130.0,,1.0,12
0,75.0,,1.0,12
0,125.0,0.0,4.0,12
0,107.95,1.0,3.0,12
0,68.95,2.0,1.0,12
0,150.0,,4.0,12
0,30.0,,1.0,12
0,59.0,2.0,1.0,12
0,30.0,,1.0,12
0,135.5,,1.0,12
0,50.0,,1.0,12
0,92.0,,5.0,12
0,103.97,5.0,6.0,12
0,67.95,16.0,2.0,12
0,50.0,,3.0,12
0,139.95,757.0,141.0,12
0,25.0,,3.0,12
0,200.0,,1.0,12
0,250.0,,1.0,12
0,300.0,,1.0,12
0,200.0,,1.0,12
0,50.0,,5.0,12
0,90.0,,2.0,12
0,600.0,,2.0,12
0,125.0,,21.0,12
0,60.0,,3.0,12
0,201.95,61.0,109.0,12
0,150.0,,1.0,12
0,59.0,720.0,1.0,12
0,59.0,85.0,1.0,12
0,124.95,11.0,4.0,12
0,25.0,,4.0,12
0,30.0,,2.0,12
0,201.0,0.0,1.0,12
0,50.0,,1.0,12
0,47.95,0.0,8.0,12
0,57.95,8.0,6.0,12
0,40.0,10.0,3.0,12
0,209.95,2.0,132.0,12
0,311.95,3.0,2.0,12
0,80.0,,2.0,12
0,61.5,,5.0,12
0,226.0,1.0,102.0,12
0,400.0,,2.0,12
0,25.0,1.0,8.0,12
0,60.0,,2.0,12
0,75.0,,1.0,12
0,25.0,,1.0,12
0,150.0,,2.0,12
0,50.0,,2.0,12
0,30.95,2.0,3.0,13
0,20.0,,9.0,13
0,54.5,732.0,12.0,13
0,130.0,,3.0,13
0,100.0,,13.0,13
0,250.0,,1.0,13
0,108.5,739.0,1.0,13
0,72.95,,3.0,13
0,25.0,,2.0,13
0,213.0,,1.0,13
0,75.0,,2.0,13
0,50.0,,1.0,13
0,60.0,,1.0,13
0,50.0,,5.0,13
0,20.0,,3.0,13
0,50.0,280.0,1.0,13
0,120.0,,1.0,13
0,50.0,,3.0,13
0,171.0,799.0,4.0,13
0,150.0,,1.0,13
0,186.0,12.0,2.0,13
0,300.0,,2.0,13
0,234.95,,1.0,13
0,117.0,0.0,13.0,13
0,30.0,,1.0,13
0,500.0,38.0,1.0,13
0,120.0,,2.0,13
0,173.0,149.0,3.0,13
0,47.95,325.0,3.0,13
0,445.0,109.0,4.0,13
0,36.5,,1.0,13
0,29.0,7.0,9.0,13
0,105.95,5.0,1.0,13
0,40.0,,7.0,13
0,50.0,6.0,2.0,13
0,311.61,4.0,1.0,13
0,250.0,,1.0,13
0,100.0,,1.0,13
0,50.0,,6.0,13
0,30.0,,1.0,13
0,20.0,,1.0,13
0,107.95,1.0,160.0,13
0,25.95,4.0,2.0,13
0,100.0,,2.0,13
0,600.0,,10.0,13
0,60.0,,4.0,13
0,57.95,18.0,7.0,13
0,83.5,9.0,1.0,13
0,35.95,325.0,3.0,13
0,40.0,7.0,12.0,13
0,117.0,,1.0,13
0,60.0,,1.0,13
0,50.0,,7.0,13
0,42.95,1.0,102.0,13
0,47.95,36.0,2.0,13
0,2801.75,133.0,1.0,13
0,200.0,,7.0,13
0,150.0,,1.0,13
0,171.0,,1.0,13
0,470.0,,1.0,13
0,59.0,,4.0,13
0,171.0,2376.0,3.0,13
0,311.95,,6.0,13
0,75.0,,1.0,13
0,59.0,,2.0,13
0,92.0,2.0,3.0,13
0,60.0,,3.0,13
0,50.0,,1.0,13
0,60.0,71.0,2.0,13
0,3247.91,2.0,1.0,13
0,112.99,0.0,1.0,13
0,57.95,0.0,18.0,13
0,300.0,,1.0,13
0,200.0,,1.0,13
0,57.95,7.0,2.0,13
0,29.0,1098.0,1.0,13
0,40.0,,2.0,13
0,500.0,10.0,1.0,13
0,42.95,470.0,1.0,13
0,335.0,9.0,1.0,13
0,644.95,1020.0,1.0,13
0,100.0,,2.0,13
0,120.0,,4.0,13
0,200.0,,1.0,13
0,54.5,0.0,133.0,13
0,47.95,0.0,8.0,13
0,100.0,,68.0,13
0,100.0,,7.0,13
0,40.0,,1.0,13
0,145.0,,2.0,13
0,44.0,,1.0,13
0,49.0,22.0,2.0,13
0,100.0,0.0,2.0,13
0,427.47,25.0,2.0,13
0,250.0,,5.0,13
0,59.0,34.0,1.0,13
0,130.0,,13.0,13
0,352.86,33.0,1.0,13
0,50.0,22.0,3.0,13
0,50.0,,3.0,13
0,25.0,,1.0,13
0,70.0,,1.0,13
0,57.95,20.0,3.0,13
0,280.0,,1.0,13
0,100.0,,1.0,13
0,100.0,,8.0,13
0,100.0,,2.0,13
0,107.95,45.0,68.0,13
0,100.0,,21.0,13
0,311.95,14.0,1.0,13
0,117.0,,1.0,13
0,100.0,,2.0,13
0,150.0,,1.0,13
0,250.0,6.0,2.0,13
0,107.95,,4.0,13
0,100.0,,12.0,13
0,151.0,,3.0,13
0,59.0,,1.0,13
0,43.97,,3.0,13
0,75.0,843.0,2.0,13
0,53.97,0.0,18.0,13
0,53.97,13.0,3.0,13
0,114.95,,1.0,13
0,100.0,,1.0,13
0,100.0,,1.0,13
0,55.95,4.0,6.0,13
0,40.0,,2.0,13
0,135.95,4.0,134.0,13
0,335.0,141.0,2.0,13
0,170.0,,7.0,13
0,117.0,14.0,1.0,13
0,495.15,,1.0,13
0,40.0,,2.0,13
0,20.0,,7.0,13
0,100.0,9.0,2.0,13
0,92.0,80.0,4.0,13
0,57.95,71.0,2.0,13
0,25.256,,1.0,13
0,209.95,13.0,152.0,13
0,39.0,4.0,1.0,13
0,30.0,3.0,1.0,13
0,100.0,,1.0,13
0,100.0,,1.0,13
0,300.0,,1.0,13
0,53.95,,1.0,13
0,20.0,,1.0,13
0,59.0,,2.0,13
0,39.0,2.0,1.0,13
0,87.95,,156.0,13
0,210.0,,2.0,13
0,105.0,,1.0,13
0,100.0,,1.0,13
0,67.95,,133.0,13
0,100.0,,1.0,13
0,703.95,,1.0,13
0,25.0,,1.0,13
0,75.0,,1.0,13
0,100.0,,13.0,13
0,26.0,70.0,1.0,13
0,45.0,22.0,2.0,13
0,57.95,,6.0,13
0,60.0,,1.0,13
0,117.0,,2.0,13
0,21.95,18.0,99.0,13
0,49.0,8.0,1.0,13
0,35.0,,17.0,13
0,35.95,,2.0,13
0,42.95,3.0,1.0,13
0,30.0,,1.0,13
0,207.0,6.0,2.0,13
0,49.0,8.0,2.0,13
0,20.0,12.0,2.0,13
0,40.0,,15.0,13
0,25.95,,1.0,13
0,209.95,1.0,4.0,13
0,49.0,,1.0,13
0,57.95,,6.0,13
0,50.0,,8.0,13
0,57.95,10.0,17.0,13
0,40.0,,1.0,13
0,350.0,,2.0,13
0,200.0,9.0,111.0,13
0,209.95,3.0,8.0,13
0,100.0,2.0,3.0,13
0,209.95,34.0,5.0,13
0,75.0,11.0,1.0,13
0,335.0,2.0,1.0,13
0,110.0,,1.0,13
0,250.0,,2.0,13
0,361.95,5.0,2.0,13
0,35.0,,1.0,13
0,100.0,,4.0,13
0,59.0,9.0,2.0,13
0,60.0,268.0,4.0,13
0,107.95,3.0,128.0,13
0,80.0,,1.0,13
0,80.0,24.0,3.0,13
0,47.95,,135.0,13
0,150.0,,1.0,13
0,100.0,,2.0,13
1,80.0,,4.0,13
0,107.95,3.0,3.0,13
0,29.0,0.0,2.0,13
0,226.0,129.0,2.0,13
0,78.5,,2.0,13
0,250.0,10.0,1.0,13
0,108.5,,1.0,13
0,97.0,141.0,2.0,13
0,160.0,,5.0,13
0,100.0,,1.0,13
0,50.0,,1.0,13
0,38.427,,1.0,13
0,97.0,9.0,1.0,13
0,30.0,,1.0,13
0,100.0,,1.0,13
0,151.0,268.0,3.0,13
0,309.95,9.0,1.0,13
0,77.0,48.0,1.0,13
0,335.0,0.0,1.0,13
0,300.0,,1.0,13
0,170.0,,1.0,13
0,190.0,6.0,2.0,13
0,92.0,80.0,4.0,14
0,100.0,,7.0,14
0,125.95,4.0,3.0,14
0,72.95,,4.0,14
0,159.95,1.0,1.0,14
0,50.0,15.0,6.0,14
0,120.0,,2.0,14
0,107.95,2.0,3.0,14
0,59.0,20.0,1.0,14
1,110.0,,1.0,14
0,280.0,42.0,1.0,14
0,36.95,17.0,2.0,14
0,151.0,,3.0,14
0,59.0,3.0,1.0,14
0,107.95,0.0,5.0,14
0,20.0,,1.0,14
0,212.0,6.0,2.0,14
0,40.0,,2.0,14
0,47.95,46.0,1.0,14
0,107.95,4.0,3.0,14
0,335.0,1.0,1.0,14
0,47.128,,1.0,14
0,100.0,698.0,2.0,14
0,171.0,62.0,1.0,14
0,209.95,,2.0,14
0,108.95,,2.0,14
0,40.0,,1.0,14
0,50.0,,4.0,14
0,160.5,3.0,2.0,14
0,15.0,,1.0,14
0,105.0,3.0,2.0,14
0,105.95,,5.0,14
0,100.0,,1.0,14
0,50.0,,1.0,14
0,60.0,,2.0,14
0,50.0,,4.0,14
0,77.0,,1.0,14
0,171.0,1.0,1.0,14
0,50.0,,1.0,14
0,53.97,0.0,18.0,14
0,75.0,,4.0,14
0,40.0,,1.0,14
0,49.0,7.0,1.0,14
0,90.0,,1.0,14
0,50.0,,1.0,14
0,77.0,17.0,2.0,14
1,80.0,,9.0,14
0,50.0,,107.0,14
0,87.0,,1.0,14
0,35.95,11.0,1.0,14
0,5.0,,10.0,14
0,87.95,,1.0,14
0,9.546,,1.0,14
0,200.0,238.0,150.0,14
0,50.0,,9.0,14
0,47.95,14.0,2.0,14
0,50.0,,1.0,14
0,40.0,,4.0,14
0,161.0,,3.0,14
0,70.0,,3.0,14
1,240.0,,2.0,14
0,100.0,,5.0,14
0,50.0,,1.0,14
0,50.0,,1.0,14
0,50.0,,733.0,14
0,245.97,0.0,1.0,14
0,57.95,,51.0,14
0,25.0,,1.0,14
1,450.0,,3.0,14
0,171.0,3.0,2.0,14
1,15.0,,4.0,14
0,200.0,,1.0,14
1,450.0,,3.0,14
0,107.95,2.0,4.0,14
0,554.0,524.0,1.0,14
0,107.95,5.0,5.0,14
0,100.0,,734.0,14
0,77.0,,2.0,14
0,206.95,,1.0,14
0,35.0,,1.0,14
0,100.0,,1.0,14
0,15.5,9.0,1.0,14
0,25.0,,3.0,14
0,75.0,,1.0,14
0,53.97,,107.0,14
0,40.0,,1.0,14
0,97.95,,1.0,14
0,30.0,,1.0,14
0,100.0,,1.0,14
0,70.0,20.0,3.0,14
0,75.0,,5.0,14
0,70.0,,4.0,14
0,29.0,2.0,2.0,14
0,50.0,,4.0,14
0,129.95,,2.0,14
0,47.95,,1.0,14
0,53.97,,3.0,14
0,100.0,,1.0,14
1,136.99,5.0,1.0,14
0,135.5,,1.0,14
0,311.95,1.0,1.0,14
0,59.0,,1.0,14
0,100.0,,1.0,14
0,15.77,,1.0,14
0,92.99,0.0,4.0,14
0,50.0,,4.0,14
0,50.0,,1.0,14
0,100.0,,1.0,14
0,40.0,,3.0,14
0,92.0,,2.0,14
0,107.95,5.0,2.0,14
0,25.0,,1.0,14
0,50.0,,734.0,14
0,100.0,,2.0,14
0,196.0,,1.0,14
0,4.471,,1.0,14
0,48.97,11.0,1.0,14
0,55.95,,6.0,14
0,50.0,,1.0,14
0,730.71,1.0,3.0,14
0,75.0,,1.0,14
0,50.0,,734.0,14
0,97.95,8.0,2.0,14
0,34.0,3.0,2.0,14
0,57.95,0.0,3.0,14
0,44.5,,1.0,14
0,75.0,,1.0,14
0,450.0,,4.0,14
0,59.0,21.0,10.0,14
0,170.384,,1.0,14
0,40.0,,1.0,14
0,80.0,2.0,1.0,14
0,214.95,66.0,1.0,14
0,59.0,10.0,1.0,14
0,75.0,,1.0,14
0,75.0,,1.0,14
0,100.0,,2.0,14
0,115.0,697.0,5.0,14
0,60.0,17.0,2.0,14
0,205.95,14.0,2.0,14
0,200.0,,4.0,14
0,87.0,5.0,108.0,14
0,50.0,0.0,2.0,14
0,50.0,,3.0,14
0,50.0,,734.0,14
0,77.0,17.0,2.0,14
0,40.0,,1.0,14
0,50.0,,1.0,14
0,445.0,,4.0,14
0,50.0,,1.0,14
0,50.0,,1.0,14
0,107.95,178.0,1.0,14
0,600.0,,10.0,14
0,117.0,3.0,1.0,14
0,117.0,493.0,1.0,14
0,107.95,11.0,94.0,14
0,87.0,8.0,11.0,14
0,59.0,5.0,1.0,14
0,250.0,,1.0,14
0,488.0,,4.0,14
0,2182.0,,1.0,14
0,59.0,,2.0,14
0,34.0,,1.0,14
0,1242.47,1.0,1.0,14
0,200.0,,2.0,14
0,60.0,,3.0,14
0,50.0,,1.0,14
0,100.0,,4.0,14
0,67.95,,4.0,14
0,67.95,1.0,4.0,14
0,150.0,,1.0,14
0,12.5,10.0,1.0,14
0,102.0,3.0,1.0,14
0,50.0,50.0,6.0,14
0,20.0,7.0,5.0,14
0,75.0,,1.0,14
0,40.0,,2.0,14
0,100.0,,1.0,14
0,150.0,,2.0,14
0,50.0,,1.0,14
0,300.0,,91.0,14
0,40.5,6.0,1.0,14
0,12.5,,1.0,14
0,30.0,,1.0,14
0,117.0,228.0,2.0,14
0,150.0,,7.0,14
0,49.0,21.0,2.0,14
0,107.95,3.0,3.0,14
0,67.95,5.0,3.0,14
0,100.0,,1.0,14
0,100.0,,1.0,14
0,67.95,5.0,1.0,14
0,117.0,2.0,3.0,14
0,99.95,9.0,11.0,14
0,130.5,5.0,2.0,14
0,311.95,10.0,1.0,14
0,26.5,4.0,2.0,14
0,25.95,7.0,5.0,14
0,100.0,,2.0,14
0,108.95,,2.0,14
0,227.82,441.0,5.0,14
0,150.0,,2.0,14
0,112.99,54.0,1.0,14
0,87.0,,1.0,14
0,57.95,,4.0,14
0,664.0,1.0,10.0,14
0,35.95,,1.0,14
0,39.0,35.0,1.0,14
0,92.0,29.0,2.0,14
0,108.37,5.0,7.0,14
0,50.0,,734.0,14
0,50.0,316.0,1.0,14
0,37.0,8.0,1.0,14
0,100.0,,2.0,14
0,150.0,,7.0,14
0,50.0,,1.0,14
0,70.0,,3.0,14
0,117.0,,1.0,14
0,50.0,,6.0,14
0,49.0,28.0,8.0,14
0,878.37,,1.0,14
0,200.0,,2.0,14
0,245.0,,10.0,14
0,226.0,392.0,3.0,14
0,107.95,55.0,2.0,14
0,40.0,,2.0,14
0,39.0,35.0,1.0,14
0,60.0,,1.0,14
0,65.0,,2.0,14
0,100.0,,1.0,14
0,47.95,,8.0,14
0,40.0,,4.0,14
0,10.0,,3.0,14
0,20.95,1.0,5.0,14
0,125.0,,97.0,14
0,75.0,,1.0,14
0,49.0,21.0,4.0,14
0,226.0,,7.0,14
0,50.0,,1.0,14
0,100.0,,1.0,14
0,75.0,,97.0,14
0,75.0,,2.0,14
0,500.0,,6.0,14
0,213.0,,1.0,14
0,360.0,,2.0,14
0,77.0,54.0,1.0,14
0,200.0,,1.0,14
0,100.0,,1.0,14
0,200.0,,1.0,14
0,25.0,,10.0,14
0,30.95,388.0,3.0,14
0,120.0,,102.0,14
0,30.089,,1.0,14
0,117.0,5.0,3.0,14
0,190.0,,1.0,14
0,150.0,,1.0,14
0,426.84,2.0,1.0,14
0,150.0,,2.0,14
0,20.0,,1.0,15
0,50.0,,1.0,15
0,200.0,,1.0,15
0,50.0,,2.0,15
0,36.95,,2.0,15
0,20.95,4.0,2.0,15
0,100.0,,127.0,15
0,400.0,,1.0,15
0,206.0,,1.0,15
0,150.0,,2.0,15
0,25.0,,1.0,15
0,60.0,,1.0,15
0,117.0,8.0,1.0,15
0,50.0,,1.0,15
0,335.0,4474.0,2.0,15
0,265.0,84.0,1.0,15
0,397.5,,7.0,15
0,209.95,132.0,141.0,15
0,425.0,4.0,5.0,15
0,150.0,,1.0,15
0,57.95,36.0,2.0,15
0,30.0,,205.0,15
0,49.0,,3.0,15
0,82.95,,4.0,15
0,20.0,,1.0,15
0,25.95,12.0,1.0,15
0,150.0,,3.0,15
0,100.0,,3.0,15
0,52.95,,1.0,15
0,77.0,,1.0,15
0,15.0,,1.0,15
0,40.0,11.0,1.0,15
0,107.95,132.0,141.0,15
0,103.97,,3.0,15
0,1024.04,,1.0,15
0,49.0,1.0,3.0,15
0,25.95,,3.0,15
0,59.0,2.0,2.0,15
0,25.0,,1.0,15
0,117.0,12.0,14.0,15
0,57.95,1.0,2.0,15
0,50.0,,1.0,15
0,29.0,4.0,1.0,15
0,200.0,,1.0,15
0,30.95,11.0,5.0,15
0,160.65,3.0,5.0,15
0,25.0,,1.0,15
0,110.0,,1.0,15
0,50.0,,1.0,15
0,125.0,,1.0,15
0,60.0,,2.0,15
0,100.0,,2.0,15
0,59.0,9.0,2.0,15
0,72.95,,8.0,15
0,470.95,4.0,1.0,15
0,97.0,21.0,1.0,15
0,25.0,,3.0,15
0,505.95,,1.0,15
0,17.764,,1.0,15
0,450.0,,4.0,15
0,49.0,13.0,7.0,15
0,27.31,,1.0,15
0,100.0,,3.0,15
0,100.0,,3.0,15
0,50.0,,154.0,15
0,226.0,966.0,1.0,15
0,107.95,15.0,4.0,15
0,57.95,64.0,3.0,15
0,311.95,31.0,15.0,15
0,171.0,4.0,1.0,15
0,72.95,1502.0,8.0,15
0,60.0,,2.0,15
0,77.95,0.0,5.0,15
0,15.226,,2.0,15
1,900.0,,1.0,15
0,50.0,,1.0,15
0,180.0,,14.0,15
0,62.95,10.0,1.0,15
